"Customer ID","Customer Name","Invoice Date","Invoice ID","Book Code","Book Name","Category ID","Category Name","Quantity","Price","Amount","Gross Total","Discount","Net Total"
"7","Marie Wolff",2012-02-01,"62762","5","Call but Places","2","Adventure","1","2500","2500","333700","0.5","166850"
"7","Marie Wolff",2012-02-01,"62762","255","Invincible to Nightmare","8","Autobiography","2","2800","5600","333700","0.5","166850"
"7","Marie Wolff",2012-02-18,"33779","108","Invincible and Living","1","Romance","1","3200","3200","6200","0","6200"
"7","Marie Wolff",2012-02-18,"33779","65","Palace but Cry","2","Adventure","1","900","900","6200","0","6200"
"7","Marie Wolff",2012-02-18,"33779","30","Rings the Rings","2","Adventure","1","2100","2100","6200","0","6200"
"7","Marie Wolff",2012-06-07,"94889","319","Dream to Born","3","Classics","1","3800","3800","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","103","Palace but Land","9","Travel","1","2000","2000","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","219","Love to Places","7","History","1","800","800","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","206","Wait to Economy","2","Adventure","65","1300","84500","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","248","Rings the Land","10","Cookery","1","1300","1300","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","322","Places but Love","6","Educational","1","3200","3200","100300","0.5","50150"
"7","Marie Wolff",2012-06-07,"94889","355","Born the Economy","9","Travel","1","4700","4700","100300","0.5","50150"
"7","Marie Wolff",2011-12-08,"40707","355","Born the Economy","9","Travel","1","4700","4700","50000","0.25","37500"
"7","Marie Wolff",2011-12-08,"40707","147","Wait the Invincible","1","Romance","1","1200","1200","50000","0.25","37500"
"7","Marie Wolff",2011-12-08,"40707","241","Wait but Culprit","6","Educational","1","4400","4400","50000","0.25","37500"
"7","Marie Wolff",2011-12-08,"40707","11","Economy to Wait","8","Autobiography","1","4500","4500","50000","0.25","37500"
"7","Marie Wolff",2011-12-08,"40707","21","Kill and Invincible","2","Adventure","44","800","35200","50000","0.25","37500"
"7","Marie Wolff",2012-08-10,"56953","14","Love to Wait","9","Travel","37","4000","148000","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","197","Dream but Love","10","Cookery","65","3400","221000","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","270","Wait to Rings","9","Travel","1","4600","4600","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","200","Call but Economy","6","Educational","1","2900","2900","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","182","Rings to Drama","2","Adventure","60","2200","132000","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","78","Born and Invincible","3","Classics","1","4100","4100","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","102","Call and Wait","1","Romance","1","1500","1500","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","333","Wait but Cost","3","Classics","3","2100","6300","522700","0.5","261350"
"7","Marie Wolff",2012-08-10,"56953","384","Cry and Land","1","Romance","1","2300","2300","522700","0.5","261350"
"7","Marie Wolff",2011-09-11,"1619","12","Cost to Love","5","Thriller","1","4900","4900","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","346","Culprit the Nightmare","10","Cookery","1","3500","3500","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","267","Wait to Land","4","Horror","1","4100","4100","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","276","Nightmare but Living","6","Educational","1","1300","1300","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","227","Cost to Nightmare","9","Travel","1","4800","4800","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","114","Dream but Land","1","Romance","1","500","500","23700","0.1","21330"
"7","Marie Wolff",2011-09-11,"1619","247","Living the Love","2","Adventure","1","4600","4600","23700","0.1","21330"
"7","Marie Wolff",2012-03-17,"85807","111","Love the Dream","3","Classics","1","2200","2200","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","395","Love to Kill","8","Autobiography","1","1000","1000","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","86","Cost and Born","3","Classics","1","1800","1800","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","252","Places but Economy","2","Adventure","1","1400","1400","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","385","Palace to Kill","7","History","35","3100","108500","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","132","Love and Places","8","Autobiography","1","4300","4300","121500","0.5","60750"
"7","Marie Wolff",2012-03-17,"85807","274","Drama but Love","3","Classics","1","2300","2300","121500","0.5","60750"
"7","Marie Wolff",2011-07-23,"12569","132","Love and Places","8","Autobiography","1","4300","4300","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","41","Cry and Living","10","Cookery","5","3100","15500","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","134","Nightmare and Dream","4","Horror","1","600","600","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","173","Culprit to Wait","10","Cookery","1","3700","3700","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","380","Economy the Culprit","1","Romance","1","800","800","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","293","Invincible the Born","2","Adventure","1","2400","2400","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","130","Living to Rings","1","Romance","1","1200","1200","29000","0.25","21750"
"7","Marie Wolff",2011-07-23,"12569","34","Cry to Cry","5","Thriller","1","500","500","29000","0.25","21750"
"7","Marie Wolff",2011-10-24,"71662","376","Wait and Living","2","Adventure","1","1100","1100","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","68","Drama to Rings","1","Romance","1","2100","2100","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","345","Drama the Cost","1","Romance","1","1500","1500","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","91","Wait the Kill","5","Thriller","1","4200","4200","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","49","Places and Culprit","5","Thriller","1","1500","1500","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","161","Invincible the Kill","1","Romance","1","1700","1700","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","311","Dream to Wait","5","Thriller","1","500","500","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","320","Love and Places","2","Adventure","1","1800","1800","19200","0.1","17280"
"7","Marie Wolff",2011-10-24,"71662","388","Cost the Drama","2","Adventure","1","4800","4800","19200","0.1","17280"
"7","Marie Wolff",2012-03-14,"26804","187","Dream to Dream","8","Autobiography","1","3800","3800","15400","0.1","13860"
"7","Marie Wolff",2012-03-14,"26804","199","Invincible and Dream","2","Adventure","5","2100","10500","15400","0.1","13860"
"7","Marie Wolff",2012-03-14,"26804","98","Invincible the Drama","8","Autobiography","1","1100","1100","15400","0.1","13860"
"7","Marie Wolff",2010-07-21,"27202","300","Living to Places","1","Romance","1","900","900","16300","0.1","14670"
"7","Marie Wolff",2010-07-21,"27202","371","Palace and Love","3","Classics","1","4400","4400","16300","0.1","14670"
"7","Marie Wolff",2010-07-21,"27202","90","Living and Land","9","Travel","1","4700","4700","16300","0.1","14670"
"7","Marie Wolff",2010-07-21,"27202","369","Born the Drama","4","Horror","4","1300","5200","16300","0.1","14670"
"7","Marie Wolff",2010-07-21,"27202","196","Wait and Palace","7","History","1","1100","1100","16300","0.1","14670"
"7","Marie Wolff",2010-03-05,"93064","369","Born the Drama","4","Horror","1","1300","1300","244300","0.5","122150"
"7","Marie Wolff",2010-03-05,"93064","230","Call but Palace","1","Romance","1","3200","3200","244300","0.5","122150"
"7","Marie Wolff",2010-03-05,"93064","216","Land to Drama","9","Travel","1","1400","1400","244300","0.5","122150"
"7","Marie Wolff",2010-03-05,"93064","127","Economy but Economy","4","Horror","1","1200","1200","244300","0.5","122150"
"7","Marie Wolff",2010-03-05,"93064","96","Wait the Culprit","10","Cookery","5","1200","6000","244300","0.5","122150"
"7","Marie Wolff",2010-03-05,"93064","166","Love the Land","3","Classics","68","3400","231200","244300","0.5","122150"
"7","Marie Wolff",2012-02-13,"30774","233","Drama but Nightmare","1","Romance","1","1700","1700","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","289","Places to Land","6","Educational","3","500","1500","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","229","Wait the Palace","7","History","3","3300","9900","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","272","Land and Kill","8","Autobiography","2","2800","5600","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","370","Palace but Culprit","8","Autobiography","1","3500","3500","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","345","Drama the Cost","1","Romance","5","1500","7500","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","201","Nightmare to Cost","5","Thriller","1","4200","4200","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","203","Cost the Cry","3","Classics","1","4500","4500","43200","0.25","32400"
"7","Marie Wolff",2012-02-13,"30774","139","Living but Drama","1","Romance","1","4800","4800","43200","0.25","32400"
"7","Marie Wolff",2012-07-11,"43923","336","Places and Culprit","9","Travel","1","2300","2300","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","244","Kill but Land","6","Educational","2","800","1600","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","387","Nightmare and Cost","2","Adventure","1","3400","3400","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","375","Kill but Love","7","History","1","3900","3900","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","263","Rings to Drama","1","Romance","1","3600","3600","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","137","Invincible and Culprit","10","Cookery","89","3500","311500","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","310","Culprit and Economy","10","Cookery","4","4900","19600","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","46","Places the Land","1","Romance","1","2300","2300","481500","0.5","240750"
"7","Marie Wolff",2012-07-11,"43923","391","Living but Kill","9","Travel","31","4300","133300","481500","0.5","240750"
"7","Marie Wolff",2010-07-09,"12190","51","Cry and Invincible","6","Educational","1","1000","1000","7600","0","7600"
"7","Marie Wolff",2010-07-09,"12190","73","Living to Invincible","2","Adventure","1","4900","4900","7600","0","7600"
"7","Marie Wolff",2010-07-09,"12190","233","Drama but Nightmare","1","Romance","1","1700","1700","7600","0","7600"
"7","Marie Wolff",2012-03-29,"14819","249","Living and Dream","6","Educational","1","2200","2200","11400","0.1","10260"
"7","Marie Wolff",2012-03-29,"14819","46","Places the Land","1","Romance","1","2300","2300","11400","0.1","10260"
"7","Marie Wolff",2012-03-29,"14819","109","Cost to Living","2","Adventure","1","1900","1900","11400","0.1","10260"
"7","Marie Wolff",2012-03-29,"14819","389","Invincible and Rings","4","Horror","1","5000","5000","11400","0.1","10260"
"7","Marie Wolff",2012-05-08,"72859","166","Love the Land","3","Classics","1","3400","3400","21500","0.1","19350"
"7","Marie Wolff",2012-05-08,"72859","385","Palace to Kill","7","History","1","3100","3100","21500","0.1","19350"
"7","Marie Wolff",2012-05-08,"72859","312","Kill to Kill","1","Romance","5","3000","15000","21500","0.1","19350"
"7","Marie Wolff",2012-09-15,"80989","350","Cry but Cost","7","History","1","2500","2500","7700","0","7700"
"7","Marie Wolff",2012-09-15,"80989","360","Wait to Culprit","3","Classics","1","3900","3900","7700","0","7700"
"7","Marie Wolff",2012-09-15,"80989","374","Call and Call","6","Educational","1","1300","1300","7700","0","7700"
"8","Vivienne Boulier",2011-12-05,"11704","270","Wait to Rings","9","Travel","1","4600","4600","23500","0.1","21150"
"8","Vivienne Boulier",2011-12-05,"11704","318","Cost and Drama","4","Horror","1","2500","2500","23500","0.1","21150"
"8","Vivienne Boulier",2011-12-05,"11704","71","Living but Dream","9","Travel","1","3200","3200","23500","0.1","21150"
"8","Vivienne Boulier",2011-12-05,"11704","81","Love the Living","3","Classics","1","5000","5000","23500","0.1","21150"
"8","Vivienne Boulier",2011-12-05,"11704","271","Nightmare the Nightmare","5","Thriller","1","3500","3500","23500","0.1","21150"
"8","Vivienne Boulier",2011-12-05,"11704","282","Dream and Kill","9","Travel","1","4700","4700","23500","0.1","21150"
"8","Vivienne Boulier",2011-11-27,"68696","386","Rings to Born","8","Autobiography","1","900","900","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","312","Kill to Kill","1","Romance","1","3000","3000","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","90","Living and Land","9","Travel","1","4700","4700","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","44","Rings the Rings","6","Educational","1","4800","4800","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","195","Invincible the Love","8","Autobiography","1","4700","4700","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","101","Rings and Rings","4","Horror","1","2400","2400","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","97","Nightmare to Born","1","Romance","1","2700","2700","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","59","Cry but Economy","8","Autobiography","1","600","600","24400","0.1","21960"
"8","Vivienne Boulier",2011-11-27,"68696","198","Cry to Places","1","Romance","1","600","600","24400","0.1","21960"
"8","Vivienne Boulier",2012-06-15,"3897","258","Culprit and Dream","9","Travel","1","3500","3500","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","381","Wait to Dream","7","History","1","1100","1100","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","193","Economy the Cost","3","Classics","1","800","800","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","125","Kill the Nightmare","10","Cookery","1","3200","3200","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","115","Economy but Dream","10","Cookery","1","3100","3100","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","53","Rings the Palace","9","Travel","1","3800","3800","19600","0.1","17640"
"8","Vivienne Boulier",2012-06-15,"3897","377","Born the Love","10","Cookery","1","4100","4100","19600","0.1","17640"
"8","Vivienne Boulier",2011-12-16,"58715","277","Drama and Kill","2","Adventure","1","1500","1500","12800","0.1","11520"
"8","Vivienne Boulier",2011-12-16,"58715","118","Kill to Economy","3","Classics","1","3600","3600","12800","0.1","11520"
"8","Vivienne Boulier",2011-12-16,"58715","173","Culprit to Wait","10","Cookery","1","3700","3700","12800","0.1","11520"
"8","Vivienne Boulier",2011-12-16,"58715","87","Cry the Land","1","Romance","1","1000","1000","12800","0.1","11520"
"8","Vivienne Boulier",2011-12-16,"58715","164","Nightmare but Drama","1","Romance","1","3000","3000","12800","0.1","11520"
"8","Vivienne Boulier",2012-03-14,"90804","168","Living to Economy","7","History","1","1600","1600","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","12","Cost to Love","5","Thriller","1","4900","4900","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","346","Culprit the Nightmare","10","Cookery","1","3500","3500","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","129","Cost but Living","3","Classics","1","4500","4500","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","253","Rings and Land","3","Classics","4","1900","7600","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","208","Places to Call","7","History","5","3400","17000","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","118","Kill to Economy","3","Classics","1","3600","3600","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","140","Culprit but Kill","8","Autobiography","1","4700","4700","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","72","Cost but Living","2","Adventure","1","1000","1000","49700","0.25","37275"
"8","Vivienne Boulier",2012-03-14,"90804","276","Nightmare but Living","6","Educational","1","1300","1300","49700","0.25","37275"
"8","Vivienne Boulier",2010-04-09,"19099","299","Rings to Nightmare","5","Thriller","5","1200","6000","6000","0","6000"
"8","Vivienne Boulier",2010-06-17,"80168","288","Call and Love","10","Cookery","1","1800","1800","1800","0","1800"
"8","Vivienne Boulier",2010-10-28,"25301","124","Living but Call","7","History","1","900","900","11400","0.1","10260"
"8","Vivienne Boulier",2010-10-28,"25301","34","Cry to Cry","5","Thriller","1","500","500","11400","0.1","10260"
"8","Vivienne Boulier",2010-10-28,"25301","133","Dream the Drama","5","Thriller","2","3400","6800","11400","0.1","10260"
"8","Vivienne Boulier",2010-10-28,"25301","395","Love to Kill","8","Autobiography","1","1000","1000","11400","0.1","10260"
"8","Vivienne Boulier",2010-10-28,"25301","111","Love the Dream","3","Classics","1","2200","2200","11400","0.1","10260"
"8","Vivienne Boulier",2012-05-02,"99853","213","Kill but Culprit","5","Thriller","89","2800","249200","249200","0.5","124600"
"8","Vivienne Boulier",2012-03-15,"53805","378","Dream and Rings","2","Adventure","2","4100","8200","13100","0.1","11790"
"8","Vivienne Boulier",2012-03-15,"53805","236","Land and Economy","7","History","1","2900","2900","13100","0.1","11790"
"8","Vivienne Boulier",2012-03-15,"53805","80","Nightmare to Economy","4","Horror","1","800","800","13100","0.1","11790"
"8","Vivienne Boulier",2012-03-15,"53805","340","Kill to Living","2","Adventure","1","1200","1200","13100","0.1","11790"
"8","Vivienne Boulier",2012-03-31,"20821","354","Nightmare the Palace","10","Cookery","1","3200","3200","78400","0.5","39200"
"8","Vivienne Boulier",2012-03-31,"20821","340","Kill to Living","2","Adventure","56","1200","67200","78400","0.5","39200"
"8","Vivienne Boulier",2012-03-31,"20821","48","Drama and Kill","7","History","1","3900","3900","78400","0.5","39200"
"8","Vivienne Boulier",2012-03-31,"20821","54","Wait and Rings","9","Travel","1","4100","4100","78400","0.5","39200"
"8","Vivienne Boulier",2010-02-07,"3038","71","Living but Dream","9","Travel","1","3200","3200","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","66","Wait the Rings","3","Classics","35","4900","171500","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","173","Culprit to Wait","10","Cookery","3","3700","11100","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","62","Born and Cost","9","Travel","1","2100","2100","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","285","Kill to Drama","7","History","1","1600","1600","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","55","Call to Love","8","Autobiography","1","2800","2800","197300","0.5","98650"
"8","Vivienne Boulier",2010-02-07,"3038","317","Nightmare the Cry","3","Classics","1","5000","5000","197300","0.5","98650"
"8","Vivienne Boulier",2011-12-16,"44715","247","Living the Love","2","Adventure","1","4600","4600","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","271","Nightmare the Nightmare","5","Thriller","1","3500","3500","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","364","Cry and Invincible","1","Romance","1","3600","3600","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","265","Rings the Nightmare","2","Adventure","83","3500","290500","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","282","Dream and Kill","9","Travel","1","4700","4700","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","345","Drama the Cost","1","Romance","1","1500","1500","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","174","Wait to Nightmare","10","Cookery","1","2200","2200","321800","0.5","160900"
"8","Vivienne Boulier",2011-12-16,"44715","55","Call to Love","8","Autobiography","4","2800","11200","321800","0.5","160900"
"8","Vivienne Boulier",2011-09-09,"80617","224","Dream but Economy","5","Thriller","1","5000","5000","32800","0.25","24600"
"8","Vivienne Boulier",2011-09-09,"80617","187","Dream to Dream","8","Autobiography","1","3800","3800","32800","0.25","24600"
"8","Vivienne Boulier",2011-09-09,"80617","262","Palace to Born","6","Educational","1","4800","4800","32800","0.25","24600"
"8","Vivienne Boulier",2011-09-09,"80617","358","Kill to Love","2","Adventure","1","2600","2600","32800","0.25","24600"
"8","Vivienne Boulier",2011-09-09,"80617","385","Palace to Kill","7","History","5","3100","15500","32800","0.25","24600"
"8","Vivienne Boulier",2011-09-09,"80617","221","Culprit the Economy","7","History","1","1100","1100","32800","0.25","24600"
"8","Vivienne Boulier",2010-09-08,"78251","316","Drama the Dream","10","Cookery","1","2400","2400","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","203","Cost the Cry","3","Classics","1","4500","4500","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","306","Born but Cost","3","Classics","1","5000","5000","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","18","Places and Palace","7","History","1","2000","2000","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","17","Economy the Call","1","Romance","1","4700","4700","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","171","Living the Cry","3","Classics","1","4700","4700","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","176","Kill and Rings","10","Cookery","1","1000","1000","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","120","Love but Palace","6","Educational","1","2200","2200","30000","0.25","22500"
"8","Vivienne Boulier",2010-09-08,"78251","137","Invincible and Culprit","10","Cookery","1","3500","3500","30000","0.25","22500"
"8","Vivienne Boulier",2011-12-11,"65710","4","Love and Economy","6","Educational","46","2100","96600","98400","0.5","49200"
"8","Vivienne Boulier",2011-12-11,"65710","218","Palace the Drama","9","Travel","1","1800","1800","98400","0.5","49200"
"8","Vivienne Boulier",2012-03-25,"98815","337","Living and Born","4","Horror","4","3000","12000","12000","0.1","10800"
"8","Vivienne Boulier",2012-08-18,"33961","206","Wait to Economy","2","Adventure","80","1300","104000","104000","0.5","52000"
"8","Vivienne Boulier",2010-12-02,"92336","197","Dream but Love","10","Cookery","3","3400","10200","10200","0.1","9180"
"8","Vivienne Boulier",2010-01-16,"55016","32","Call to Cost","1","Romance","1","3400","3400","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","31","Dream the Cost","6","Educational","1","800","800","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","197","Dream but Love","10","Cookery","1","3400","3400","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","349","Dream the Call","4","Horror","1","3400","3400","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","196","Wait and Palace","7","History","1","1100","1100","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","11","Economy to Wait","8","Autobiography","1","4500","4500","21600","0.1","19440"
"8","Vivienne Boulier",2010-01-16,"55016","37","Economy but Love","1","Romance","1","5000","5000","21600","0.1","19440"
"8","Vivienne Boulier",2011-06-28,"17544","9","Cry but Rings","7","History","1","3500","3500","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","10","Palace but Cry","4","Horror","1","1800","1800","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","349","Dream the Call","4","Horror","1","3400","3400","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","322","Places but Love","6","Educational","1","3200","3200","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","62","Born and Cost","9","Travel","1","2100","2100","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","253","Rings and Land","3","Classics","1","1900","1900","31900","0.25","23925"
"8","Vivienne Boulier",2011-06-28,"17544","261","Born the Places","9","Travel","4","4000","16000","31900","0.25","23925"
"8","Vivienne Boulier",2012-05-31,"81882","141","Born to Wait","3","Classics","1","3500","3500","15700","0.1","14130"
"8","Vivienne Boulier",2012-05-31,"81882","277","Drama and Kill","2","Adventure","1","1500","1500","15700","0.1","14130"
"8","Vivienne Boulier",2012-05-31,"81882","249","Living and Dream","6","Educational","2","2200","4400","15700","0.1","14130"
"8","Vivienne Boulier",2012-05-31,"81882","211","Cry but Dream","5","Thriller","7","900","6300","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","144","Kill to Dream","3","Classics","1","4900","4900","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","19","Places and Call","5","Thriller","1","2700","2700","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","50","Living but Drama","3","Classics","1","2000","2000","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","157","Places the Cost","10","Cookery","1","1200","1200","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","364","Cry and Invincible","1","Romance","1","3600","3600","15700","0.1","14130"
"8","Vivienne Boulier",2012-08-17,"59960","248","Rings the Land","10","Cookery","1","1300","1300","15700","0.1","14130"
"8","Vivienne Boulier",2011-10-22,"660","188","Cry to Born","8","Autobiography","3","3500","10500","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","129","Cost but Living","3","Classics","4","4500","18000","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","139","Living but Drama","1","Romance","1","4800","4800","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","371","Palace and Love","3","Classics","1","4400","4400","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","102","Call and Wait","1","Romance","58","1500","87000","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","375","Kill but Love","7","History","1","3900","3900","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","87","Cry the Land","1","Romance","1","1000","1000","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","117","Places to Love","1","Romance","1","1300","1300","135100","0.5","67550"
"8","Vivienne Boulier",2011-10-22,"660","223","Nightmare but Kill","7","History","1","4200","4200","135100","0.5","67550"
"8","Vivienne Boulier",2012-06-08,"13890","327","Invincible to Rings","3","Classics","1","2000","2000","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","196","Wait and Palace","7","History","1","1100","1100","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","63","Invincible and Palace","4","Horror","1","3200","3200","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","227","Cost to Nightmare","9","Travel","1","4800","4800","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","175","Invincible and Culprit","6","Educational","1","600","600","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","201","Nightmare to Cost","5","Thriller","1","4200","4200","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","32","Call to Cost","1","Romance","1","3400","3400","21700","0.1","19530"
"8","Vivienne Boulier",2012-06-08,"13890","251","Living and Drama","2","Adventure","1","2400","2400","21700","0.1","19530"
"8","Vivienne Boulier",2011-02-08,"80404","164","Nightmare but Drama","1","Romance","1","3000","3000","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","255","Invincible to Nightmare","8","Autobiography","1","2800","2800","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","4","Love and Economy","6","Educational","1","2100","2100","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","14","Love to Wait","9","Travel","45","4000","180000","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","350","Cry but Cost","7","History","1","2500","2500","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","265","Rings the Nightmare","2","Adventure","1","3500","3500","208000","0.5","104000"
"8","Vivienne Boulier",2011-02-08,"80404","195","Invincible the Love","8","Autobiography","3","4700","14100","208000","0.5","104000"
"8","Vivienne Boulier",2012-08-04,"39947","5","Call but Places","2","Adventure","45","2500","112500","155100","0.5","77550"
"8","Vivienne Boulier",2012-08-04,"39947","301","Call to Call","7","History","1","5000","5000","155100","0.5","77550"
